CAT:DECK
RES:low_res
TUP:v2.LR.piControl,LR,chrysalis,7547932242025fdf92014d06d6f9eec2,piControl,1
TUP:v2.LR.piControl_land,LR,chrysalis,,None,None
TUP:v2.LR.abrupt-4xCO2_0101,LR,chrysalis,86bc7dfbdc6a71e4bd2925943a15c474,abrupt-4xCO2,1
TUP:v2.LR.abrupt-4xCO2_0301,LR,chrysalis,86bc7dfbdc6a71e4bd2925943a15c474,abrupt-4xCO2,2
TUP:v2.LR.1pctCO2_0101,LR,chrysalis,3300255fc76bc13433fafea37fb36570,1pctCO2,1

